0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/testimonial/testimonial-1/testimonial-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/testimonial/testimonial-1/testimonial-3.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/clients/brands.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/img/testimonial/testimonial-1/arrow.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:57:17 +0800] "GET /Shop/assets/fonts/LineIcons.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/bootstrap-5.0.0-alpha-2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/LineIcons.2.0.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/tiny-slider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/glightbox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/lindy-uikit.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/css/bootstrap.min.css.map HTTP/1.1" 404 749
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/js/bootstrap.min.js.map HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [23/Feb/2023:17:59:14 +0800] "GET /Shop/assets/sourcemaps/tiny-slider.js.map HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:03:43 +0800] "GET /Shop/assets/css/bootstrap.min.css.map HTTP/1.1" 404 749
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:03:43 +0800] "GET /Shop/assets/js/bootstrap.min.js.map HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:03:43 +0800] "GET /Shop/assets/sourcemaps/tiny-slider.js.map HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:07:36 +0800] "GET /Shop/assets/img/team/team-1/m1.jpg HTTP/1.1" 200 2299329
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:08:04 +0800] "GET /Shop/assets/css/bootstrap.min.css.map HTTP/1.1" 404 749
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:08:04 +0800] "GET /Shop/assets/js/bootstrap.min.js.map HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:08:04 +0800] "GET /Shop/assets/sourcemaps/tiny-slider.js.map HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:09:39 +0800] "GET /Shop/assets/css/bootstrap.min.css.map HTTP/1.1" 404 749
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:09:39 +0800] "GET /Shop/assets/js/bootstrap.min.js.map HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:09:39 +0800] "GET /Shop/assets/sourcemaps/tiny-slider.js.map HTTP/1.1" 404 753
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:12:36 +0800] "GET /Shop/assets/video/video.mp4 HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:12:36 +0800] "GET /Shop/assets/video/video.mp4 HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:12:44 +0800] "GET /Shop/assets/css/bootstrap.min.css.map HTTP/1.1" 404 749
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:12:44 +0800] "GET /Shop/assets/js/bootstrap.min.js.map HTTP/1.1" 404 747
0:0:0:0:0:0:0:1 - - [23/Feb/2023:18:12:44 +0800] "GET /Shop/assets/sourcemaps/tiny-slider.js.map HTTP/1.1" 404 753
